Scenario,Algorithm,RunIndex,R_task,R_time,CRI,throughputRecovery,feasibilityRate,completionRate,failedRate,meanCompletionTime
small,SROM,273,0.723723723723724,0.779264214046823,0.751493968885273,0.272727272727273,0.625,0.625,0.375,176.5
small,SROM,274,0.753048780487805,1,0.876524390243902,0.166666666666667,0.65,0.65,0.35,180.173076923077
small,SROM,275,0.634730538922156,0.662303664921466,0.648517101921811,0,0.5625,0.5625,0.4375,180.511111111111
small,SROM,276,0.705014749262537,0.978260869565217,0.841637809413877,0.294117647058824,0.6125,0.6125,0.3875,183.591836734694
small,SROM,277,0.655882352941176,0.617977528089888,0.636929940515532,0.166666666666667,0.575,0.575,0.425,178.782608695652
small,SROM,278,0.621301775147929,0.959568733153639,0.790435254150784,0.125,0.525,0.525,0.475,177.738095238095
small,SROM,279,0.649700598802395,0.744744744744745,0.69722267177357,0.0833333333333333,0.5625,0.5625,0.4375,179.888888888889
small,SROM,280,0.70326409495549,0.860377358490566,0.781820726723028,0.0666666666666667,0.6125,0.6125,0.3875,176
small,SROM,281,0.6158357771261,0.582677165354331,0.599256471240215,0.105263157894737,0.5375,0.5375,0.4625,179.162790697674
small,SROM,282,0.641176470588235,0.478835978835979,0.560006224712107,0.111111111111111,0.575,0.575,0.425,187.021739130435
small,SROM,283,0.688622754491018,0.863636363636364,0.776129559063691,0.166666666666667,0.5875,0.5875,0.4125,172.63829787234
small,SROM,284,0.676470588235294,0.594339622641509,0.635405105438402,0.111111111111111,0.6,0.6,0.4,178.125
small,SROM,285,0.731117824773414,0.946280991735537,0.838699408254476,0.222222222222222,0.625,0.625,0.375,179.64
small,SROM,286,0.711711711711712,0.840136054421769,0.77592388306674,0.272727272727273,0.6125,0.6125,0.3875,176.591836734694
small,SROM,287,0.750759878419453,0.723776223776224,0.737268051097838,0.142857142857143,0.6375,0.6375,0.3625,170.745098039216
small,SROM,288,0.644117647058824,0.664893617021277,0.65450563204005,0.166666666666667,0.575,0.575,0.425,175.565217391304
small,SROM,289,0.699115044247788,0.926229508196721,0.812672276222254,0.0588235294117647,0.6125,0.6125,0.3875,181.244897959184
small,SROM,290,0.68955223880597,0.919254658385093,0.804403448595532,0.230769230769231,0.6,0.6,0.4,186.6875
small,SROM,291,0.682492581602374,0.921348314606742,0.801920448104558,0.133333333333333,0.575,0.575,0.425,183.478260869565
small,SROM,292,0.649700598802395,0.626062322946176,0.637881460874285,0.0833333333333333,0.5625,0.5625,0.4375,178.133333333333
small,SROM,293,0.701492537313433,0.887596899224806,0.79454471826912,0.0769230769230769,0.6,0.6,0.4,179.25
small,SROM,294,0.641791044776119,0.919504643962848,0.780647844369484,0.0769230769230769,0.55,0.55,0.45,172.795454545455
small,SROM,295,0.740853658536585,1,0.870426829268293,0.166666666666667,0.65,0.65,0.35,189.038461538462
small,SROM,296,0.764525993883792,1,0.882262996941896,0,0.675,0.675,0.325,181.537037037037
small,SROM,297,0.701183431952663,0.634304207119741,0.667743819536202,0.1875,0.6125,0.6125,0.3875,179.918367346939
small,SROM,298,0.680722891566265,0.699468085106383,0.690095488336324,0.2,0.5875,0.5875,0.4125,182.021276595745
small,SROM,299,0.723723723723724,0.991228070175439,0.857475896949581,0.0909090909090909,0.625,0.625,0.375,178
small,SROM,300,0.663690476190476,0.981762917933131,0.822726697061803,0.214285714285714,0.5625,0.5625,0.4375,193.777777777778
small,Hungarian (Ours),1,0.618768328445748,0.601769911504425,0.610269119975086,0.157894736842105,0.55,0.55,0.45,156.022727272727
small,Hungarian (Ours),2,0.6797583081571,0.932098765432099,0.805928536794599,0.111111111111111,0.6125,0.6125,0.3875,171.938775510204
small,Hungarian (Ours),3,0.625386996904025,0.990740740740741,0.808063868822383,1,0.575,0.575,0.425,167.478260869565
small,Hungarian (Ours),4,0.750759878419453,0.923076923076923,0.836918400748188,0.142857142857143,0.675,0.675,0.325,163.407407407407
small,Hungarian (Ours),5,0.75975975975976,0.663082437275986,0.711421098517873,0.454545454545455,0.7,0.7,0.3,171.553571428571
small,Hungarian (Ours),6,0.603076923076923,0.76158940397351,0.682333163525217,0,0.5875,0.5875,0.4125,166.404255319149
small,Hungarian (Ours),7,0.651785714285714,0.932515337423313,0.792150525854514,0.0714285714285714,0.6,0.6,0.4,171.916666666667
small,Hungarian (Ours),8,0.666666666666667,0.609120521172638,0.637893593919653,0.2,0.6375,0.6375,0.3625,155.43137254902
small,Hungarian (Ours),9,0.657657657657658,0.87218045112782,0.764919054392739,0.272727272727273,0.5875,0.5875,0.4125,178.106382978723
small,Hungarian (Ours),10,0.717717717717718,0.855907780979827,0.786812749348772,0.272727272727273,0.6375,0.6375,0.3625,158.372549019608
small,Hungarian (Ours),11,0.764179104477612,0.753315649867374,0.758747377172493,0.461538461538462,0.725,0.725,0.275,183.189655172414
small,Hungarian (Ours),12,0.735735735735736,0.873563218390805,0.80464947706327,0.272727272727273,0.675,0.675,0.325,157.592592592593
small,Hungarian (Ours),13,0.559171597633136,0.824512534818941,0.691842066226039,0.1875,0.55,0.55,0.45,143.431818181818
small,Hungarian (Ours),14,0.701807228915663,0.589171974522293,0.645489601718978,0.1,0.625,0.625,0.375,183.5
small,Hungarian (Ours),15,0.653061224489796,0.525606469002695,0.589333846746246,0.19047619047619,0.6375,0.6375,0.3625,158
small,Hungarian (Ours),16,0.719879518072289,0.824701195219123,0.772290356645706,0.3,0.6625,0.6625,0.3375,170.981132075472
small,Hungarian (Ours),17,0.731117824773414,0.934272300469484,0.832695062621449,0.222222222222222,0.6625,0.6625,0.3375,176.754716981132
small,Hungarian (Ours),18,0.754491017964072,0.94273127753304,0.848611147748556,0.333333333333333,0.6875,0.6875,0.3125,177.690909090909
small,Hungarian (Ours),19,0.522857142857143,0.851002865329513,0.686930004093328,0.178571428571429,0.5,0.5,0.5,144.775
small,Hungarian (Ours),20,0.640350877192982,0.756906077348066,0.698628477270524,0.15,0.6,0.6,0.4,163.25
small,Hungarian (Ours),21,0.611764705882353,0.890855457227139,0.751310081554746,0.111111111111111,0.575,0.575,0.425,163.326086956522
small,Hungarian (Ours),22,0.712990936555891,0.921658986175115,0.817324961365503,0.222222222222222,0.6375,0.6375,0.3625,169.509803921569
small,Hungarian (Ours),23,0.652567975830816,0.594005449591281,0.623286712711048,0.222222222222222,0.6125,0.6125,0.3875,159.959183673469
small,Hungarian (Ours),24,0.592375366568915,0.655826558265583,0.624100962417249,0.105263157894737,0.5625,0.5625,0.4375,174.155555555556
small,Hungarian (Ours),25,0.550898203592814,0.781931464174455,0.666414833883635,0,0.55,0.55,0.45,142.409090909091
small,Hungarian (Ours),26,0.602941176470588,0.777089783281734,0.690015479876161,0.0555555555555556,0.5375,0.5375,0.4625,175.627906976744
small,Hungarian (Ours),27,0.670588235294118,0.72192513368984,0.696256684491979,0.111111111111111,0.6125,0.6125,0.3875,165.34693877551
small,Hungarian (Ours),28,0.682926829268293,0.617563739376771,0.650245284322532,0.333333333333333,0.625,0.625,0.375,176.9
small,Hungarian (Ours),29,0.650887573964497,0.638522427440633,0.644705000702565,0.125,0.5875,0.5875,0.4125,158.829787234043
small,Hungarian (Ours),30,0.740181268882175,0.688679245283019,0.714430257082597,0.333333333333333,0.6625,0.6625,0.3375,184.358490566038
small,Hungarian (Ours),31,0.661721068249258,0.846625766871166,0.754173417560212,0.2,0.65,0.65,0.35,161.153846153846
small,Hungarian (Ours),32,0.685294117647059,0.867052023121387,0.776173070384223,0.277777777777778,0.6,0.6,0.4,176.729166666667
small,Hungarian (Ours),33,0.626139817629179,0.947368421052632,0.786754119340906,0.285714285714286,0.6125,0.6125,0.3875,171.591836734694
small,Hungarian (Ours),34,0.651785714285714,0.923423423423423,0.787604568854569,0.214285714285714,0.625,0.625,0.375,160.16
small,Hungarian (Ours),35,0.704819277108434,0.981684981684982,0.843252129396708,0,0.6375,0.6375,0.3625,152.862745098039
small,Hungarian (Ours),36,0.625,0.879551820728291,0.752275910364146,0,0.5625,0.5625,0.4375,167.844444444444
small,Hungarian (Ours),37,0.712074303405573,0.591054313099042,0.651564308252307,0,0.625,0.625,0.375,168.54
small,Hungarian (Ours),38,0.644171779141104,0.616959064327485,0.630565421734295,0.5,0.625,0.625,0.375,168.24
small,Hungarian (Ours),39,0.562874251497006,0.943262411347518,0.753068331422262,0.166666666666667,0.5625,0.5625,0.4375,151.111111111111
small,Hungarian (Ours),40,0.732307692307692,0.944162436548223,0.838235064427958,0,0.675,0.675,0.325,168.259259259259
small,Hungarian (Ours),41,0.728358208955224,0.638225255972696,0.68329173246396,0.307692307692308,0.6625,0.6625,0.3375,166.396226415094
small,Hungarian (Ours),42,0.563421828908555,0.893103448275862,0.728262638592208,0.176470588235294,0.5625,0.5625,0.4375,155.244444444444
small,Hungarian (Ours),43,0.6875,0.960573476702509,0.824036738351254,0.214285714285714,0.6375,0.6375,0.3625,155.745098039216
small,Hungarian (Ours),44,0.718654434250764,0.857575757575758,0.788115095913261,0.2,0.65,0.65,0.35,174.538461538462
small,Hungarian (Ours),45,0.663663663663664,0.772334293948127,0.717998978805895,0.0909090909090909,0.6,0.6,0.4,150.604166666667
small,Hungarian (Ours),46,0.7,0.645484949832776,0.672742474916388,0.125,0.625,0.625,0.375,167.98
small,Hungarian (Ours),47,0.60932944606414,0.724137931034483,0.666733688549311,0.142857142857143,0.55,0.55,0.45,155.181818181818
small,Hungarian (Ours),48,0.672566371681416,0.737127371273713,0.704846871477564,0.352941176470588,0.65,0.65,0.35,176.653846153846
small,Hungarian (Ours),49,0.692537313432836,0.618181818181818,0.655359565807327,0.153846153846154,0.6375,0.6375,0.3625,158.058823529412
small,Hungarian (Ours),50,0.659701492537313,0.595988538681948,0.627845015609631,0.230769230769231,0.6125,0.6125,0.3875,165.918367346939
small,Hungarian (Ours),51,0.745508982035928,0.99009900990099,0.867803995968459,0.25,0.6875,0.6875,0.3125,172.745454545455
small,Hungarian (Ours),52,0.671686746987952,0.8,0.735843373493976,0.3,0.5875,0.5875,0.4125,172.042553191489
small,Hungarian (Ours),53,0.593471810089021,0.965189873417722,0.779330841753371,0,0.5625,0.5625,0.4375,168.8
small,Hungarian (Ours),54,0.631268436578171,0.935897435897436,0.783582936237804,0.117647058823529,0.6,0.6,0.4,157.166666666667
small,Hungarian (Ours),55,0.552238805970149,0.935672514619883,0.743955660295016,0.0769230769230769,0.55,0.55,0.45,133.795454545455
small,Hungarian (Ours),56,0.745454545454545,0.992063492063492,0.868759018759019,0.25,0.675,0.675,0.325,161.777777777778
small,Hungarian (Ours),57,0.708333333333333,0.792880258899676,0.750606796116505,0.428571428571429,0.65,0.65,0.35,168.134615384615
small,Hungarian (Ours),58,0.649851632047478,0.852739726027397,0.751295679037437,0.333333333333333,0.6125,0.6125,0.3875,160.795918367347
small,Hungarian (Ours),59,0.642228739002933,0.95397489539749,0.798101817200211,0.263157894736842,0.6125,0.6125,0.3875,169.34693877551
small,Hungarian (Ours),60,0.70326409495549,0.853591160220994,0.778427627588242,0.2,0.65,0.65,0.35,164.384615384615
small,Hungarian (Ours),61,0.643916913946588,0.74468085106383,0.694298882505209,0.0666666666666667,0.575,0.575,0.425,173.130434782609
small,Hungarian (Ours),62,0.66969696969697,0.906779661016949,0.788238315356959,0.375,0.6375,0.6375,0.3625,157.666666666667
small,Hungarian (Ours),63,0.745508982035928,0.853211009174312,0.79935999560512,0.25,0.7,0.7,0.3,180.910714285714
small,Hungarian (Ours),64,0.743827160493827,0.704980842911877,0.724404001702852,0.5,0.6625,0.6625,0.3375,181.150943396226
small,Hungarian (Ours),65,0.667664670658683,0.602777777777778,0.63522122421823,0.25,0.6,0.6,0.4,184.208333333333
small,Hungarian (Ours),66,0.714285714285714,0.777142857142857,0.745714285714286,0.428571428571429,0.6375,0.6375,0.3625,167.078431372549
small,Hungarian (Ours),67,0.695266272189349,0.626112759643917,0.660689515916633,0.3125,0.6125,0.6125,0.3875,150.448979591837
small,Hungarian (Ours),68,0.716012084592145,0.811188811188811,0.763600447890478,0.111111111111111,0.6625,0.6625,0.3375,162.075471698113
small,Hungarian (Ours),69,0.702380952380952,0.624324324324324,0.663352638352638,0.285714285714286,0.6375,0.6375,0.3625,157.509803921569
small,Hungarian (Ours),70,0.698795180722892,0.846666666666667,0.772730923694779,0,0.65,0.65,0.35,163.230769230769
small,Hungarian (Ours),71,0.501510574018127,0.758503401360544,0.630006987689336,0,0.5125,0.5125,0.4875,174.439024390244
small,Hungarian (Ours),72,0.679640718562874,0.742782152230971,0.711211435396923,0.0833333333333333,0.625,0.625,0.375,155.88
small,Hungarian (Ours),73,0.714714714714715,0.65819209039548,0.686453402555097,0.181818181818182,0.65,0.65,0.35,153.192307692308
small,Hungarian (Ours),74,0.760606060606061,0.76173285198556,0.76116945629581,0.625,0.6875,0.6875,0.3125,174.745454545455
small,Hungarian (Ours),75,0.605882352941176,0.801204819277108,0.703543586109142,0.222222222222222,0.575,0.575,0.425,154.195652173913
small,Hungarian (Ours),76,0.809230769230769,0.97265625,0.890943509615385,0.333333333333333,0.725,0.725,0.275,177.793103448276
small,Hungarian (Ours),77,0.76219512195122,0.739299610894942,0.750747366423081,0.333333333333333,0.6875,0.6875,0.3125,183.072727272727
small,Hungarian (Ours),78,0.709090909090909,0.675862068965517,0.692476489028213,0.25,0.6375,0.6375,0.3625,175.313725490196
small,Hungarian (Ours),79,0.63265306122449,0.87125748502994,0.751955273127215,0.238095238095238,0.5875,0.5875,0.4125,159.234042553192
small,Hungarian (Ours),80,0.625730994152047,0.645714285714286,0.635722639933166,0.2,0.575,0.575,0.425,170.391304347826
small,Hungarian (Ours),81,0.66865671641791,0.575498575498576,0.622077645958243,0.153846153846154,0.625,0.625,0.375,170.08
small,Hungarian (Ours),82,0.722560975609756,0.498644986449865,0.61060298102981,0.166666666666667,0.6625,0.6625,0.3375,165.849056603774
small,Hungarian (Ours),83,0.70516717325228,0.763440860215054,0.734304016733667,0,0.625,0.625,0.375,174.98
small,Hungarian (Ours),84,0.623880597014925,0.657824933687003,0.640852765350964,0.230769230769231,0.5875,0.5875,0.4125,159.404255319149
small,Hungarian (Ours),85,0.734756097560976,0.612121212121212,0.673438654841094,0.166666666666667,0.6625,0.6625,0.3375,179.660377358491
small,Hungarian (Ours),86,0.748466257668712,1,0.874233128834356,0,0.7125,0.7125,0.2875,173.631578947368
small,Hungarian (Ours),87,0.603076923076923,0.659400544959128,0.631238734018026,0,0.6,0.6,0.4,162.791666666667
small,Hungarian (Ours),88,0.70059880239521,0.765124555160142,0.732861678777676,0.166666666666667,0.6375,0.6375,0.3625,184.549019607843
small,Hungarian (Ours),89,0.642011834319527,0.569553805774278,0.605782820046902,0.3125,0.5875,0.5875,0.4125,160.617021276596
small,Hungarian (Ours),90,0.609467455621302,0.943181818181818,0.77632463690156,0,0.5875,0.5875,0.4125,170.021276595745
small,Hungarian (Ours),91,0.713432835820896,0.927835051546392,0.820633943683644,0.230769230769231,0.6875,0.6875,0.3125,166.472727272727
small,Hungarian (Ours),92,0.697247706422018,0.767313019390582,0.7322803629063,0,0.6,0.6,0.4,178.9375
small,Hungarian (Ours),93,0.618075801749271,0.739644970414201,0.678860386081736,0.19047619047619,0.5625,0.5625,0.4375,172.888888888889
small,Hungarian (Ours),94,0.68452380952381,0.892086330935252,0.788305070229531,0.142857142857143,0.6125,0.6125,0.3875,159.061224489796
small,Hungarian (Ours),95,0.739393939393939,0.702341137123746,0.720867538258843,0.5,0.7,0.7,0.3,169.678571428571
small,Hungarian (Ours),96,0.678260869565217,0.667844522968198,0.673052696266708,0.260869565217391,0.6125,0.6125,0.3875,179.265306122449
small,Hungarian (Ours),97,0.737003058103975,0.726415094339623,0.731709076221799,0.2,0.6625,0.6625,0.3375,181.811320754717
small,Hungarian (Ours),98,0.613372093023256,0.989417989417989,0.801395041220623,0.136363636363636,0.6,0.6,0.4,158.6875
small,Hungarian (Ours),99,0.611275964391691,0.835164835164835,0.723220399778263,0.133333333333333,0.6125,0.6125,0.3875,138.285714285714
small,Hungarian (Ours),100,0.709580838323353,0.92964824120603,0.819614539764692,0.25,0.675,0.675,0.325,173.5
small,Hungarian (Ours),101,0.604166666666667,0.668965517241379,0.636566091954023,0.0714285714285714,0.575,0.575,0.425,180.5
small,Hungarian (Ours),102,0.728915662650602,0.922558922558923,0.825737292604762,0.4,0.625,0.625,0.375,179.98
small,Hungarian (Ours),103,0.578034682080925,0.797583081570997,0.687808881825961,0.25,0.575,0.575,0.425,165.086956521739
small,Hungarian (Ours),104,0.647058823529412,0.804154302670623,0.725606563100017,0.222222222222222,0.6375,0.6375,0.3625,161.686274509804
small,Hungarian (Ours),105,0.62202380952381,0.614147909967846,0.618085859745828,0.0714285714285714,0.6125,0.6125,0.3875,175.632653061224
small,Hungarian (Ours),106,0.598214285714286,0.835616438356164,0.716915362035225,0.0714285714285714,0.575,0.575,0.425,153.086956521739
small,Hungarian (Ours),107,0.740963855421687,0.869426751592357,0.805195303507022,0.4,0.675,0.675,0.325,164.5
small,Hungarian (Ours),108,0.606508875739645,0.762068965517241,0.684288920628443,0.0625,0.5625,0.5625,0.4375,169.8
small,Hungarian (Ours),109,0.688622754491018,0.720461095100865,0.704541924795941,0.166666666666667,0.625,0.625,0.375,158.94
small,Hungarian (Ours),110,0.695121951219512,0.589235127478754,0.642178539349133,0,0.6,0.6,0.4,168.020833333333
small,Hungarian (Ours),111,0.575301204819277,0.654255319148936,0.614778261984107,0.3,0.575,0.575,0.425,162.826086956522
small,Hungarian (Ours),112,0.638728323699422,0.739299610894942,0.689013967297182,0.208333333333333,0.575,0.575,0.425,167.239130434783
small,Hungarian (Ours),113,0.70392749244713,0.805194805194805,0.754561148820968,0.111111111111111,0.6625,0.6625,0.3375,160.698113207547
small,Hungarian (Ours),114,0.687306501547988,0.746438746438746,0.716872623993367,0,0.6125,0.6125,0.3875,192.285714285714
small,Hungarian (Ours),115,0.570149253731343,0.942073170731707,0.756111212231525,0.384615384615385,0.575,0.575,0.425,151.760869565217
small,Hungarian (Ours),116,0.725903614457831,0.627777777777778,0.676840696117805,0.5,0.6375,0.6375,0.3625,181.294117647059
small,Hungarian (Ours),117,0.706231454005935,0.931758530183727,0.818994992094831,0.266666666666667,0.65,0.65,0.35,155.557692307692
